feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
East Lothian,2019,community_belonging,Not very strongly,16,All,All,All,All,All,All,All
East Renfrewshire,2019,community_belonging,Not very strongly,13,All,All,All,All,All,All,All
Dumfries and Galloway,2019,community_belonging,Not very strongly,10,All,All,All,All,All,All,All
East Ayrshire,2019,community_belonging,Not very strongly,15,All,All,All,All,All,All,All
Renfrewshire,2019,community_belonging,Not very strongly,16,Female,All,All,All,All,All,All
West Dunbartonshire,2019,community_belonging,Not very strongly,9,Male,All,All,All,All,All,All
Dumfries and Galloway,2016,community_belonging,Don't know,0,All,All,All,All,All,All,All
East Dunbartonshire,2019,community_belonging,Don't know,0,Female,All,All,All,All,All,All
Perth and Kinross,2013,community_belonging,Fairly strongly,62,All,All,All,All,With Children,All,All
Aberdeenshire,2019,community_belonging,Not very strongly,12,Male,All,All,All,All,All,All
West Dunbartonshire,2019,community_belonging,Not very strongly,10,All,All,All,All,All,All,All
Argyll and Bute,2019,community_belonging,Not very strongly,8,All,All,All,All,All,All,All
East Ayrshire,2016,community_belonging,Don't know,0,All,All,All,All,All,All,All
Renfrewshire,2019,community_belonging,Not very strongly,12,Male,All,All,All,All,All,All
Na h-Eileanan Siar,2017,community_belonging,Very strongly,66,All,All,All,All,With Children,All,All
Angus,2019,community_belonging,Not very strongly,25,Male,All,All,All,All,All,All
West Lothian,2019,community_belonging,Not very strongly,11,Female,All,All,All,All,All,All
North Lanarkshire,2016,community_belonging,Not very strongly,11,Female,All,All,All,All,All,All
North Ayrshire,2016,community_belonging,Fairly strongly,47,All,All,All,All,With Children,All,All
Glasgow City,2017,community_belonging,Don't know,4,All,All,All,All,With Children,All,All
North Lanarkshire,2016,community_belonging,Not very strongly,12,All,All,All,All,All,All,All
North Lanarkshire,2017,community_belonging,Not very strongly,13,All,Urban,All,All,All,All,All
North Ayrshire,2018,community_belonging,Not very strongly,17,All,All,All,All,All,White,All
Falkirk,2018,community_belonging,Not very strongly,15,All,All,All,All,All,White,All
Moray,2018,community_belonging,Not very strongly,18,All,All,All,All,All,White,All
East Lothian,2016,community_belonging,Very strongly,24,All,All,All,All,With Children,All,All
Glasgow City,2016,community_belonging,Not very strongly,20,All,All,All,All,All,All,All
North Lanarkshire,2015,community_belonging,Not very strongly,11,Male,All,All,All,All,All,All
North Lanarkshire,2016,community_belonging,Not very strongly,13,Male,All,All,All,All,All,All
North Lanarkshire,2017,community_belonging,Not very strongly,13,All,All,All,All,All,White,All
Aberdeenshire,2014,community_belonging,Not at all strongly,3,All,All,All,All,With Children,All,All
Highland,2015,community_belonging,Not at all strongly,6,All,All,All,All,With Children,All,All
Falkirk,2017,community_belonging,Very strongly,36,All,All,All,All,With Children,All,All
West Lothian,2019,community_belonging,Not very strongly,20,Male,All,All,All,All,All,All
Stirling,2019,community_belonging,Not very strongly,13,Male,All,All,All,All,All,All
Moray,2015,community_belonging,Don't know,0,Male,All,All,All,All,All,All
West Dunbartonshire,2019,community_belonging,Not very strongly,12,Female,All,All,All,All,All,All
East Lothian,2015,community_belonging,Don't know,1,Female,All,All,All,All,All,All
North Lanarkshire,2015,community_belonging,Not very strongly,12,All,Urban,All,All,All,All,All
City of Edinburgh,2019,community_belonging,Not very strongly,18,Male,All,All,All,All,All,All
Moray,2016,community_belonging,Fairly strongly,52,All,All,All,All,With Children,All,All
Glasgow City,2016,community_belonging,Not very strongly,19,Male,All,All,All,All,All,All
West Dunbartonshire,2014,community_belonging,Not very strongly,16,All,All,All,All,All,White,All
Glasgow City,2017,community_belonging,Not very strongly,20,Female,All,All,All,All,All,All
Glasgow City,2017,community_belonging,Not very strongly,20,All,All,All,All,All,All,All
North Lanarkshire,2018,community_belonging,Not very strongly,14,Male,All,All,All,All,All,All
Scottish Borders,2016,community_belonging,Don't know,5,Male,All,All,All,All,All,All
Glasgow City,2017,community_belonging,Not very strongly,20,All,Urban,All,All,All,All,All
Falkirk,2013,community_belonging,Not very strongly,15,Male,All,All,All,All,All,All
Falkirk,2013,community_belonging,Not very strongly,18,Female,All,All,All,All,All,All
North Ayrshire,2013,community_belonging,Not very strongly,9,Female,All,All,All,All,All,All
Clackmannanshire,2013,community_belonging,Not very strongly,21,All,All,All,All,All,All,All
Scotland,2014,community_belonging,Not very strongly,20,All,All,All,All,All,Other,All
North Ayrshire,2013,community_belonging,Not very strongly,11,Male,All,All,All,All,All,All
Renfrewshire,2014,community_belonging,Not very strongly,18,All,All,All,All,All,White,All
Glasgow City,2017,community_belonging,Not very strongly,26,All,All,All,All,All,Other,All
Orkney Islands,2019,community_belonging,Don't know,3,All,All,All,All,With Children,All,All
Glasgow City,2015,community_belonging,Not very strongly,23,All,Urban,All,All,All,All,All
Aberdeen City,2018,community_belonging,Fairly strongly,44,All,All,All,All,With Children,All,All
Glasgow City,2015,community_belonging,Not very strongly,22,All,All,All,All,All,White,All
Glasgow City,2017,community_belonging,Not very strongly,19,All,All,All,All,All,White,All
North Lanarkshire,2015,community_belonging,Not very strongly,11,Female,All,All,All,All,All,All
Glasgow City,2017,community_belonging,Not very strongly,21,Male,All,All,All,All,All,All
North Lanarkshire,2016,community_belonging,Not very strongly,12,All,All,All,All,All,White,All
Clackmannanshire,2014,community_belonging,Fairly strongly,40,All,All,All,All,With Children,All,All
Orkney Islands,2015,community_belonging,Don't know,1,All,All,All,All,All,All,All
Glasgow City,2016,community_belonging,Not very strongly,21,Female,All,All,All,All,All,All
North Lanarkshire,2016,community_belonging,Not very strongly,13,All,Urban,All,All,All,All,All
Moray,2015,community_belonging,Don't know,1,All,All,All,All,All,All,All
East Renfrewshire,2013,community_belonging,Not at all strongly,2,All,All,All,All,With Children,All,All
Aberdeenshire,2019,community_belonging,Fairly strongly,44,All,All,All,All,With Children,All,All
Na h-Eileanan Siar,2016,community_belonging,Very strongly,65,All,All,All,All,With Children,All,All
Clackmannanshire,2018,community_belonging,Not very strongly,15,All,All,All,All,All,All,All
South Ayrshire,2015,community_belonging,Not at all strongly,5,All,All,All,All,With Children,All,All
North Ayrshire,2019,community_belonging,Don't know,2,All,All,All,All,With Children,All,All
Glasgow City,2013,community_belonging,Not very strongly,17,All,All,All,All,All,White,All
Glasgow City,2016,community_belonging,Not very strongly,20,All,Urban,All,All,All,All,All
Glasgow City,2017,community_belonging,Fairly strongly,48,All,All,All,All,With Children,All,All
Aberdeen City,2015,community_belonging,Not at all strongly,4,All,All,All,All,With Children,All,All
Glasgow City,2015,community_belonging,Don't know,1,All,All,All,All,All,White,All
Dumfries and Galloway,2018,community_belonging,Not very strongly,10,All,All,All,All,All,All,All
Glasgow City,2018,community_belonging,Not very strongly,17,Male,All,All,All,All,All,All
North Lanarkshire,2018,community_belonging,Not very strongly,15,All,Urban,All,All,All,All,All
Highland,2016,community_belonging,Don't know,1,Male,All,All,All,All,All,All
Aberdeenshire,2019,community_belonging,Don't know,1,Female,All,All,All,All,All,All
North Lanarkshire,2013,community_belonging,Not very strongly,17,All,All,All,All,All,White,All
Glasgow City,2018,community_belonging,Not very strongly,18,All,All,All,All,All,All,All
Glasgow City,2015,community_belonging,Not very strongly,19,Female,All,All,All,All,All,All
Glasgow City,2015,community_belonging,Not very strongly,23,All,All,All,All,All,All,All
Glasgow City,2015,community_belonging,Not very strongly,27,Male,All,All,All,All,All,All
Glasgow City,2018,community_belonging,Not very strongly,18,Female,All,All,All,All,All,All
Highland,2016,community_belonging,Very strongly,26,All,All,All,All,With Children,All,All
Scotland,2019,community_belonging,Don't know,1,All,All,All,All,With Children,All,All
South Ayrshire,2013,community_belonging,Not very strongly,21,All,All,All,All,With Children,All,All
West Lothian,2013,community_belonging,Not very strongly,26,All,All,All,All,With Children,All,All
North Lanarkshire,2013,community_belonging,Not very strongly,17,All,All,All,All,All,All,All
Glasgow City,2014,community_belonging,Fairly strongly,37,All,All,All,All,With Children,All,All
South Lanarkshire,2019,community_belonging,Not at all strongly,3,All,All,All,All,With Children,All,All
North Lanarkshire,2013,community_belonging,Not very strongly,17,All,Urban,All,All,All,All,All
Clackmannanshire,2014,community_belonging,Not very strongly,19,All,All,All,All,All,White,All
North Lanarkshire,2013,community_belonging,Not very strongly,17,Female,All,All,All,All,All,All
Argyll and Bute,2017,community_belonging,Not at all strongly,12,All,All,All,All,With Children,All,All
Perth and Kinross,2015,community_belonging,Fairly strongly,62,All,All,All,All,With Children,All,All
East Lothian,2019,community_belonging,Don't know,1,All,All,All,All,With Children,All,All
Orkney Islands,2016,community_belonging,Don't know,1,Male,All,All,All,All,All,All
Dumfries and Galloway,2018,community_belonging,Not very strongly,10,All,All,All,All,All,White,All
Midlothian,2018,community_belonging,Not very strongly,23,All,All,All,All,All,White,All
Clackmannanshire,2018,community_belonging,Not very strongly,14,All,All,All,All,All,White,All
North Lanarkshire,2013,community_belonging,Not very strongly,17,Male,All,All,All,All,All,All
West Lothian,2019,community_belonging,Fairly strongly,32,All,All,All,All,With Children,All,All
Dumfries and Galloway,2015,community_belonging,Don't know,1,Male,All,All,All,All,All,All
Na h-Eileanan Siar,2018,community_belonging,Not very strongly,5,All,All,All,All,All,All,All
Glasgow City,2014,community_belonging,Don't know,1,Male,All,All,All,All,All,All
Moray,2014,community_belonging,Not very strongly,16,All,All,All,All,All,White,All
Highland,2018,community_belonging,Not very strongly,11,All,All,All,All,All,All,All
Aberdeen City,2019,community_belonging,Not very strongly,31,All,All,All,All,All,White,All
Highland,2019,community_belonging,Not very strongly,10,All,All,All,All,All,White,All
Clackmannanshire,2015,community_belonging,Not at all strongly,6,All,All,All,All,With Children,All,All
Glasgow City,2015,community_belonging,Not very strongly,27,All,All,All,All,All,Other,All
North Lanarkshire,2014,community_belonging,Not very strongly,18,All,All,All,All,All,White,All
Argyll and Bute,2013,community_belonging,Not very strongly,12,All,All,All,All,With Children,All,All
Glasgow City,2019,community_belonging,Fairly strongly,43,All,All,All,All,With Children,All,All
East Ayrshire,2018,community_belonging,Very strongly,31,All,All,All,All,With Children,All,All
Inverclyde,2016,community_belonging,Don't know,0,All,All,All,All,All,All,All
East Ayrshire,2017,community_belonging,Don't know,2,All,All,All,All,With Children,All,All
Orkney Islands,2018,community_belonging,Not at all strongly,2,All,All,All,All,With Children,All,All
Perth and Kinross,2015,community_belonging,Don't know,1,All,All,All,All,All,All,All
West Lothian,2019,community_belonging,Don't know,7,Male,All,All,All,All,All,All
Glasgow City,2014,community_belonging,Not very strongly,17,All,All,All,All,All,White,All
Renfrewshire,2018,community_belonging,Not very strongly,9,All,All,All,All,All,All,All
South Lanarkshire,2018,community_belonging,Not very strongly,12,All,All,All,All,All,All,All
Orkney Islands,2018,community_belonging,Not very strongly,7,All,All,All,All,All,All,All
West Dunbartonshire,2018,community_belonging,Not very strongly,16,All,All,All,All,All,All,All
City of Edinburgh,2018,community_belonging,Not very strongly,22,All,All,All,All,All,All,All
East Lothian,2018,community_belonging,Not very strongly,12,All,All,All,All,All,White,All
North Lanarkshire,2018,community_belonging,Not very strongly,14,Female,All,All,All,All,All,All
East Renfrewshire,2018,community_belonging,Not very strongly,13,All,All,All,All,All,White,All
Shetland Islands,2018,community_belonging,Not very strongly,11,All,All,All,All,All,All,All
East Ayrshire,2018,community_belonging,Not very strongly,10,All,All,All,All,All,White,All
Perth and Kinross,2018,community_belonging,Not very strongly,15,All,All,All,All,All,All,All
East Lothian,2015,community_belonging,Don't know,1,All,All,All,All,All,All,All
South Lanarkshire,2019,community_belonging,Don't know,2,Male,All,All,All,All,All,All
North Lanarkshire,2018,community_belonging,Not very strongly,14,All,All,All,All,All,All,All
Glasgow City,2014,community_belonging,Not very strongly,17,All,All,All,All,All,All,All
East Lothian,2017,community_belonging,Fairly strongly,49,All,All,All,All,With Children,All,All
Stirling,2016,community_belonging,Don't know,0,All,All,All,All,All,All,All
East Renfrewshire,2015,community_belonging,Not very strongly,11,All,All,All,All,With Children,All,All
Fife,2018,community_belonging,Not at all strongly,1,All,All,All,All,With Children,All,All
West Lothian,2013,community_belonging,Not at all strongly,7,All,All,All,All,With Children,All,All
East Dunbartonshire,2016,community_belonging,Fairly strongly,43,Female,All,All,All,All,All,All
South Ayrshire,2016,community_belonging,Fairly strongly,42,Male,All,All,All,All,All,All
Na h-Eileanan Siar,2016,community_belonging,Fairly strongly,26,Female,All,All,All,All,All,All
