feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Perth and Kinross,2017,neighbourhood_rating,Fairly good,33,All,All,All,All,All,White,All
Scotland,2014,neighbourhood_rating,Fairly good,41,All,Urban,All,All,All,All,All
Scottish Borders,2014,neighbourhood_rating,Fairly good,42,All,Urban,All,All,All,All,All
Scotland,2017,neighbourhood_rating,Fairly good,38,All,All,All,All,All,White,All
Renfrewshire,2016,neighbourhood_rating,Fairly good,37,All,Urban,All,All,All,All,All
West Dunbartonshire,2016,neighbourhood_rating,Fairly good,41,All,Urban,All,All,All,All,All
Angus,2015,neighbourhood_rating,Fairly good,27,Female,All,All,All,All,All,All
East Dunbartonshire,2017,neighbourhood_rating,Fairly good,25,All,All,All,All,All,White,All
West Dunbartonshire,2014,neighbourhood_rating,Fairly good,48,All,All,All,All,All,All,All
Midlothian,2014,neighbourhood_rating,Fairly good,42,Female,All,All,All,All,All,All
Stirling,2015,neighbourhood_rating,Fairly good,16,All,Rural,All,All,All,All,All
Fife,2013,neighbourhood_rating,Fairly good,24,All,Rural,All,All,All,All,All
Scottish Borders,2016,neighbourhood_rating,Fairly good,24,All,Rural,All,All,All,All,All
Moray,2016,neighbourhood_rating,Fairly good,27,All,Rural,All,All,All,All,All
East Ayrshire,2015,neighbourhood_rating,Fairly good,44,All,Rural,All,All,All,All,All
City of Edinburgh,2018,neighbourhood_rating,Fairly good,40,Male,All,All,All,All,All,All
Renfrewshire,2018,neighbourhood_rating,Fairly good,22,Female,All,All,All,All,All,All
Fife,2014,neighbourhood_rating,Fairly good,29,All,Rural,All,All,All,All,All
Orkney Islands,2016,neighbourhood_rating,Fairly good,15,All,Rural,All,All,All,All,All
Angus,2018,neighbourhood_rating,Fairly good,27,Female,All,All,All,All,All,All
Dundee City,2018,neighbourhood_rating,Fairly good,45,Female,All,All,All,All,All,All
Glasgow City,2017,neighbourhood_rating,Fairly good,44,All,All,All,All,All,White,All
South Ayrshire,2015,neighbourhood_rating,Fairly good,32,All,Rural,All,All,All,All,All
Perth and Kinross,2014,neighbourhood_rating,Fairly good,30,All,Urban,All,All,All,All,All
East Ayrshire,2013,neighbourhood_rating,Fairly good,43,All,Rural,All,All,All,All,All
Scotland,2018,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Fairly good,23,Female,All,All,All,All,All,All
Midlothian,2017,neighbourhood_rating,Fairly good,50,All,All,All,All,All,White,All
Shetland Islands,2015,neighbourhood_rating,Fairly good,18,All,Rural,All,All,All,All,All
Fife,2018,neighbourhood_rating,Fairly good,38,All,All,All,All,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Fairly good,34,Male,All,All,All,All,All,All
Renfrewshire,2018,neighbourhood_rating,Fairly good,30,All,All,All,All,All,All,All
Perth and Kinross,2018,neighbourhood_rating,Fairly good,29,All,All,All,All,All,All,All
Argyll and Bute,2018,neighbourhood_rating,Fairly good,25,All,All,All,All,All,All,All
North Lanarkshire,2014,neighbourhood_rating,Fairly good,46,Female,All,All,All,All,All,All
Moray,2017,neighbourhood_rating,Fairly good,25,All,All,All,All,All,White,All
North Lanarkshire,2014,neighbourhood_rating,Fairly good,39,Male,All,All,All,All,All,All
North Lanarkshire,2014,neighbourhood_rating,Fairly good,43,All,All,All,All,All,All,All
Orkney Islands,2017,neighbourhood_rating,Fairly good,15,All,All,All,All,All,White,All
East Dunbartonshire,2018,neighbourhood_rating,Fairly good,27,Male,All,All,All,All,All,All
Dundee City,2018,neighbourhood_rating,Fairly good,48,Male,All,All,All,All,All,All
Scottish Borders,2017,neighbourhood_rating,Fairly good,38,All,All,All,All,All,White,All
North Ayrshire,2017,neighbourhood_rating,Fairly good,42,All,All,All,All,All,White,All
Perth and Kinross,2018,neighbourhood_rating,Fairly poor,2,All,All,80% least deprived,All,All,All,All
Fife,2018,neighbourhood_rating,Fairly poor,2,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2015,neighbourhood_rating,Fairly poor,2,All,All,80% least deprived,All,All,All,All
North Lanarkshire,2013,neighbourhood_rating,Fairly good,39,Male,All,All,All,All,All,All
North Lanarkshire,2013,neighbourhood_rating,Fairly good,41,All,All,All,All,All,All,All
East Dunbartonshire,2018,neighbourhood_rating,Fairly good,27,Female,All,All,All,All,All,All
West Dunbartonshire,2018,neighbourhood_rating,Fairly good,47,Female,All,All,All,All,All,All
Orkney Islands,2018,neighbourhood_rating,Fairly good,11,Female,All,All,All,All,All,All
City of Edinburgh,2018,neighbourhood_rating,Fairly good,34,Female,All,All,All,All,All,All
Fife,2017,neighbourhood_rating,Fairly good,41,All,Rural,All,All,All,All,All
Perth and Kinross,2017,neighbourhood_rating,Fairly good,27,All,Rural,All,All,All,All,All
Scotland,2017,neighbourhood_rating,Fairly good,26,All,Rural,All,All,All,All,All
North Lanarkshire,2013,neighbourhood_rating,Fairly good,44,Female,All,All,All,All,All,All
Perth and Kinross,2017,neighbourhood_rating,Fairly good,36,All,Urban,All,All,All,All,All
Inverclyde,2017,neighbourhood_rating,Fairly good,37,All,All,All,All,All,White,All
East Dunbartonshire,2018,neighbourhood_rating,Fairly good,27,All,All,All,All,All,All,All
Fife,2018,neighbourhood_rating,Fairly good,39,Male,All,All,All,All,All,All
Scotland,2017,neighbourhood_rating,Fairly good,40,All,Urban,All,All,All,All,All
East Ayrshire,2018,neighbourhood_rating,Fairly good,33,Female,All,All,All,All,All,All
North Lanarkshire,2017,neighbourhood_rating,Fairly good,43,All,All,All,All,All,White,All
Na h-Eileanan Siar,2018,neighbourhood_rating,Fairly good,16,Male,All,All,All,All,All,All
East Renfrewshire,2018,neighbourhood_rating,Fairly good,27,Female,All,All,All,All,All,All
East Renfrewshire,2018,neighbourhood_rating,Fairly good,25,Male,All,All,All,All,All,All
East Lothian,2018,neighbourhood_rating,Fairly good,30,Male,All,All,All,All,All,All
East Ayrshire,2018,neighbourhood_rating,Fairly good,47,Male,All,All,All,All,All,All
East Lothian,2018,neighbourhood_rating,Fairly good,35,Female,All,All,All,All,All,All
Highland,2018,neighbourhood_rating,Fairly good,23,Female,All,All,All,All,All,All
Highland,2018,neighbourhood_rating,Fairly good,32,Male,All,All,All,All,All,All
Angus,2015,neighbourhood_rating,Fairly good,42,All,Urban,All,All,All,All,All
East Renfrewshire,2014,neighbourhood_rating,Fairly good,26,All,Urban,All,All,All,All,All
Aberdeenshire,2016,neighbourhood_rating,Fairly good,26,All,Rural,All,All,All,All,All
Falkirk,2016,neighbourhood_rating,Fairly good,32,All,Urban,All,All,All,All,All
Dumfries and Galloway,2016,neighbourhood_rating,Fairly good,25,All,Rural,All,All,All,All,All
Perth and Kinross,2013,neighbourhood_rating,Fairly good,37,All,Urban,All,All,All,All,All
Dundee City,2015,neighbourhood_rating,Fairly good,41,All,Urban,All,All,All,All,All
Argyll and Bute,2015,neighbourhood_rating,Fairly good,36,All,Urban,All,All,All,All,All
Argyll and Bute,2016,neighbourhood_rating,Fairly good,29,All,Urban,All,All,All,All,All
Shetland Islands,2014,neighbourhood_rating,Fairly good,36,All,Urban,All,All,All,All,All
West Dunbartonshire,2018,neighbourhood_rating,Fairly good,48,All,All,All,All,All,All,All
West Lothian,2018,neighbourhood_rating,Fairly good,44,All,All,All,All,All,All,All
Falkirk,2018,neighbourhood_rating,Fairly good,47,Female,All,All,All,All,All,All
South Lanarkshire,2017,neighbourhood_rating,Fairly good,41,All,All,All,All,All,White,All
Clackmannanshire,2018,neighbourhood_rating,Fairly good,40,Female,All,All,All,All,All,All
City of Edinburgh,2018,neighbourhood_rating,Fairly good,37,All,All,All,All,All,All,All
Aberdeenshire,2018,neighbourhood_rating,Fairly good,33,All,All,All,All,All,All,All
Dundee City,2018,neighbourhood_rating,Fairly good,46,All,All,All,All,All,All,All
Angus,2018,neighbourhood_rating,Fairly good,31,All,All,All,All,All,All,All
Na h-Eileanan Siar,2018,neighbourhood_rating,Fairly good,14,Female,All,All,All,All,All,All
Falkirk,2018,neighbourhood_rating,Fairly good,50,Male,All,All,All,All,All,All
Argyll and Bute,2018,neighbourhood_rating,Fairly good,21,Female,All,All,All,All,All,All
Renfrewshire,2018,neighbourhood_rating,Fairly good,39,Male,All,All,All,All,All,All
West Lothian,2018,neighbourhood_rating,Fairly good,38,Female,All,All,All,All,All,All
Angus,2018,neighbourhood_rating,Fairly good,35,Male,All,All,All,All,All,All
West Dunbartonshire,2018,neighbourhood_rating,Fairly good,50,Male,All,All,All,All,All,All
Clackmannanshire,2018,neighbourhood_rating,Fairly good,39,Male,All,All,All,All,All,All
Midlothian,2018,neighbourhood_rating,Fairly good,44,All,All,All,All,All,All,All
North Lanarkshire,2016,neighbourhood_rating,Fairly good,48,Female,All,All,All,All,All,All
West Lothian,2018,neighbourhood_rating,Fairly good,50,Male,All,All,All,All,All,All
West Dunbartonshire,2014,neighbourhood_rating,Very poor,5,Female,All,All,All,All,All,All
Scottish Borders,2014,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
Dumfries and Galloway,2016,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
East Ayrshire,2013,neighbourhood_rating,Very poor,2,All,Rural,All,All,All,All,All
Na h-Eileanan Siar,2013,neighbourhood_rating,Very poor,1,All,Rural,All,All,All,All,All
Fife,2016,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
East Ayrshire,2016,neighbourhood_rating,Very poor,1,All,Rural,All,All,All,All,All
Renfrewshire,2016,neighbourhood_rating,Very poor,2,All,Urban,All,All,All,All,All
Aberdeen City,2013,neighbourhood_rating,Very poor,3,All,Urban,All,All,All,All,All
Stirling,2013,neighbourhood_rating,Very poor,0,All,Urban,All,All,All,All,All
Highland,2013,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Renfrewshire,2013,neighbourhood_rating,Very poor,4,Male,All,All,All,All,All,All
East Dunbartonshire,2014,neighbourhood_rating,Very poor,0,Male,All,All,All,All,All,All
West Dunbartonshire,2016,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
Scottish Borders,2016,neighbourhood_rating,Very poor,3,Female,All,All,All,All,All,All
Scotland,2017,neighbourhood_rating,Very poor,1,All,All,All,All,All,Other,All
Angus,2015,neighbourhood_rating,Very poor,0,All,All,All,All,All,All,All
Shetland Islands,2014,neighbourhood_rating,Very poor,0,Female,All,All,All,All,All,All
Aberdeen City,2014,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Falkirk,2013,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
East Dunbartonshire,2015,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,All
East Lothian,2015,neighbourhood_rating,Very poor,4,All,Urban,All,All,All,All,All
Na h-Eileanan Siar,2013,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
Fife,2016,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
Shetland Islands,2015,neighbourhood_rating,Very poor,2,All,Urban,All,All,All,All,All
Clackmannanshire,2014,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
South Ayrshire,2015,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
Dundee City,2015,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,All
South Lanarkshire,2017,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
North Ayrshire,2016,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Scottish Borders,2015,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Angus,2014,neighbourhood_rating,Very poor,3,Female,All,All,All,All,All,All
West Dunbartonshire,2014,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
Aberdeen City,2014,neighbourhood_rating,Very poor,3,Female,All,All,All,All,All,All
Dundee City,2019,neighbourhood_rating,Fairly good,43,All,All,All,All,All,White,All
Aberdeen City,2019,neighbourhood_rating,Fairly good,45,All,All,All,All,All,White,All
Na h-Eileanan Siar,2019,neighbourhood_rating,Fairly good,9,Male,All,All,All,All,All,All
Scottish Borders,2019,neighbourhood_rating,Fairly good,40,Female,All,All,All,All,All,All
Clackmannanshire,2019,neighbourhood_rating,Fairly good,32,Male,All,All,All,All,All,All
Argyll and Bute,2013,neighbourhood_rating,Fairly good,33,All,Urban,All,All,All,All,All
West Dunbartonshire,2019,neighbourhood_rating,Fairly good,38,All,All,All,All,All,White,All
South Ayrshire,2019,neighbourhood_rating,Fairly good,32,All,All,All,All,All,White,All
South Lanarkshire,2019,neighbourhood_rating,Fairly good,37,All,All,All,All,All,White,All
East Dunbartonshire,2014,neighbourhood_rating,Fairly good,24,Female,All,All,All,All,All,All
North Ayrshire,2019,neighbourhood_rating,Fairly good,37,All,All,All,All,All,White,All
Glasgow City,2019,neighbourhood_rating,Fairly good,52,All,All,All,All,All,All,All
Fife,2015,neighbourhood_rating,Fairly good,36,Male,All,All,All,All,All,All
Dundee City,2013,neighbourhood_rating,Fairly good,49,Female,All,All,All,All,All,All
Dumfries and Galloway,2019,neighbourhood_rating,Fairly good,32,Male,All,All,All,All,All,All
Stirling,2019,neighbourhood_rating,Fairly good,24,All,All,All,All,All,White,All
Dumfries and Galloway,2019,neighbourhood_rating,Fairly good,31,Female,All,All,All,All,All,All
East Renfrewshire,2014,neighbourhood_rating,Fairly good,29,Female,All,All,All,All,All,All
Moray,2019,neighbourhood_rating,Fairly good,32,All,All,All,All,All,All,All
Highland,2016,neighbourhood_rating,Fairly good,30,All,All,All,All,All,White,All
Fife,2016,neighbourhood_rating,Very poor,5,All,Rural,All,All,All,All,All
North Ayrshire,2013,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Aberdeenshire,2014,neighbourhood_rating,Fairly good,29,All,All,All,All,All,White,All
North Ayrshire,2019,neighbourhood_rating,Fairly good,38,All,All,All,All,All,All,All
West Lothian,2015,neighbourhood_rating,Very poor,0,Male,All,All,All,All,All,All
Shetland Islands,2016,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,All
Inverclyde,2015,neighbourhood_rating,Very poor,2,Female,All,All,All,All,All,All
Renfrewshire,2014,neighbourhood_rating,Very poor,0,Male,All,All,All,All,All,All
Angus,2019,neighbourhood_rating,Fairly good,32,All,All,All,All,All,All,All
Inverclyde,2013,neighbourhood_rating,Fairly good,37,All,Urban,All,All,All,All,All
East Ayrshire,2013,neighbourhood_rating,Fairly good,42,Female,All,All,All,All,All,All
Aberdeen City,2014,neighbourhood_rating,Fairly good,33,All,All,All,All,All,White,All
East Ayrshire,2015,neighbourhood_rating,Fairly good,50,All,All,All,All,All,White,All
Argyll and Bute,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,All
West Dunbartonshire,2013,neighbourhood_rating,Very poor,3,Male,All,All,All,All,All,All
Midlothian,2018,neighbourhood_rating,Very poor,0,Female,All,All,All,All,All,All
Argyll and Bute,2015,neighbourhood_rating,Very poor,0,All,Urban,All,All,All,All,All
North Ayrshire,2013,neighbourhood_rating,Very poor,2,Female,All,All,All,All,All,All
Moray,2018,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
Renfrewshire,2013,neighbourhood_rating,Very poor,3,All,Urban,All,All,All,All,All
Scotland,2018,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
East Lothian,2018,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Scotland,2014,neighbourhood_rating,Very poor,2,All,All,All,All,All,All,All
East Ayrshire,2018,neighbourhood_rating,Very poor,2,Female,All,All,All,All,All,All
Renfrewshire,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,All
Highland,2018,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
West Dunbartonshire,2014,neighbourhood_rating,Very poor,3,All,All,All,All,All,All,All
Scottish Borders,2013,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
Moray,2015,neighbourhood_rating,Very poor,0,Female,All,All,All,All,All,All
Moray,2018,neighbourhood_rating,Very poor,4,Male,All,All,All,All,All,All
West Dunbartonshire,2018,neighbourhood_rating,Very poor,5,Female,All,All,All,All,All,All
Renfrewshire,2018,neighbourhood_rating,Very poor,2,Female,All,All,All,All,All,All
Scotland,2017,neighbourhood_rating,Very poor,1,All,Urban,All,All,All,All,All
Fife,2018,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
Inverclyde,2018,neighbourhood_rating,Very poor,3,Female,All,All,All,All,All,All
Midlothian,2018,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
Scottish Borders,2017,neighbourhood_rating,Fairly good,52,All,Urban,All,All,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Fairly good,37,All,Urban,All,All,All,All,All
Aberdeen City,2014,neighbourhood_rating,Very poor,1,All,All,All,All,All,All,All
Aberdeenshire,2018,neighbourhood_rating,Fairly good,29,All,Rural,All,All,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Fairly good,17,All,Rural,All,All,All,All,All
Clackmannanshire,2018,neighbourhood_rating,Very poor,2,All,Urban,All,All,All,All,All
Falkirk,2018,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
Perth and Kinross,2018,neighbourhood_rating,Very poor,1,Female,All,All,All,All,All,All
East Dunbartonshire,2017,neighbourhood_rating,Very poor,0,All,Urban,All,All,All,All,All
Scotland,2018,neighbourhood_rating,Very poor,1,Male,All,All,All,All,All,All
City of Edinburgh,2013,neighbourhood_rating,Very poor,0,Female,All,All,All,All,All,All
