feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Perth and Kinross,2015,local_neighbourhood_improvement,Neighbourhood a little better,17,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,Male,All,All,All,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,All,White,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,17,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,19,All,All,All,All,With Children,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,All,Pensioners,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,Adults,All,All
West Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,Female,All,All,All,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,With Children,All,All
Aberdeenshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,22,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,With Children,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Adults,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Pensioners,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,7,Male,All,All,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,8,Female,All,All,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Adults,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,6,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,3,All,All,All,All,All,White,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,White,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,Male,All,All,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,10,All,Urban,All,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,5,All,Urban,All,All,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,7,All,Urban,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,Rural,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,All,White,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,All,Urban,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,3,All,Urban,All,All,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,2,All,All,All,Owned Outright,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,3,All,All,All,All,Adults,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,Adults,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,2,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,3,All,All,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,Pensioners,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,All,All,All,All,White,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,Owned Outright,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,With Children,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,7,All,Rural,All,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,All,White,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,Male,All,All,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,Male,All,All,All,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,4,Male,All,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,2,Female,All,All,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,Owned Outright,All,All,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Social Rented,All,All,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,Urban,All,All,All,All,All
East Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Adults,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,Owned Outright,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,7,Female,All,All,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,8,Female,All,All,All,All,All,All
Clackmannanshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,15,All,Urban,All,All,All,All,All
East Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little better,20,All,All,All,All,With Children,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Adults,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,20% most deprived,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,14,All,Urban,All,All,All,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,20% most deprived,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,Owned Outright,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,White,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little better,2,All,Rural,All,All,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,All,White,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,6,All,Rural,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,80% least deprived,All,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,Female,All,All,All,All,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Urban,All,All,All,All,All
East Ayrshire,2019,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,White,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,All,Owned Outright,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,Social Rented,All,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,All,Rural,All,All,All,All,All
Clackmannanshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,4,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,6,Female,All,All,All,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,Adults,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,4,All,All,All,Owned Outright,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Social Rented,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Adults,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,Pensioners,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Owned Outright,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,16,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,Rural,All,All,All,All,All
Dumfries and Galloway,2014,local_neighbourhood_improvement,Neighbourhood a little better,3,All,All,All,All,With Children,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,Social Rented,All,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,All,All,Adults,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,Pensioners,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,20,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,All,All,All,White,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,18,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little better,15,All,All,All,All,All,White,All
East Ayrshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,All,All,All
East Ayrshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,All,Urban,All,All,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,6,Female,All,All,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,8,All,All,All,All,Adults,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little better,13,All,All,All,All,All,White,All
East Ayrshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,9,All,All,80% least deprived,All,All,All,All
East Ayrshire,2017,local_neighbourhood_improvement,Neighbourhood a little better,13,Female,All,All,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little better,10,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little better,11,All,Urban,All,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,7,All,All,All,All,Adults,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little better,6,All,Rural,All,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little better,12,All,All,All,All,Pensioners,All,All
