feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,With Children,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,Female,All,All,All,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,80% least deprived,All,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,Urban,All,All,All,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,Pensioners,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,Male,All,All,All,All,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,80% least deprived,All,All,All,All
South Ayrshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,59,All,All,All,Owned Outright,All,All,All
South Ayrshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,52,All,All,80% least deprived,All,All,All,All
South Ayrshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,41,All,Urban,All,All,All,All,All
South Ayrshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,43,All,All,All,Owned Mortgage/Loan,All,All,All
Shetland Islands,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,Owned Outright,All,All,All
East Dunbartonshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,Male,All,All,All,All,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,80,All,All,All,All,Adults,All,All
Shetland Islands,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,Female,All,All,All,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,All,All,All,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,White,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,All,Adults,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,Urban,All,All,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,Pensioners,All,All
City of Edinburgh,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,69,All,All,All,All,All,Other,All
City of Edinburgh,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,69,All,All,All,Private Rented,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,All,All,20% most deprived,All,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,All,All,All,All,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,Female,All,All,All,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,80% least deprived,All,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,All,All,All,Social Rented,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,Male,All,All,All,All,All,All
East Dunbartonshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,Urban,All,All,All,All,All
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
East Dunbartonshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,77,All,All,All,All,With Children,All,All
South Ayrshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,67,All,Urban,All,All,All,All,All
East Dunbartonshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,Pensioners,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Owned Outright,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,Pensioners,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,76,Male,All,All,All,All,All,All
Dundee City,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,73,All,All,All,Social Rented,All,All,All
Dundee City,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,All,Adults,All,All
Dundee City,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,79,All,All,All,All,All,White,All
Dundee City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,75,All,All,All,All,Adults,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,All,All,80% least deprived,All,All,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,Pensioners,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,81,All,Urban,All,All,All,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,76,All,All,All,Social Rented,All,All,All
Dundee City,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,100,All,All,All,Owned Mortgage/Loan,All,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,Owned Mortgage/Loan,All,All,All
Dundee City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,76,All,All,20% most deprived,All,All,All,All
Dundee City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,83,All,Urban,All,All,All,All,All
Dundee City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,83,All,All,All,All,All,All,All
Dundee City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,84,All,All,All,All,All,White,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,80,All,All,All,All,All,White,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,81,All,All,All,All,All,All,All
Dundee City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,Female,All,All,All,All,All,All
Dundee City,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,Owned Outright,All,All,All
